ID,CREDITSTATUS,AGE,GENDER,CAMPAIGN,OWNCAR,OWNPROPERTY,CHILDRENCOUNT,FAMSIZE,INCOMETOTAL,INCOMETYPE,EDUCATIONLEVEL,MARITALSTATUS,HOUSINGTYPE,MOBILE,EMAIL,OCCUPATION
5135910,0,31,F,7,N,Y,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Sales staff
5135912,C,56,F,1,N,Y,0,1,157500,Pensioner,Higher education,Separated,House / apartment,Y,N,
5135920,0,26,M,1,N,Y,2,4,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5135922,0,43,F,2,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5135927,0,40,F,1,Y,Y,0,2,29250,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5135931,0,59,M,1,N,N,0,1,180000,Working,Secondary / secondary special,Single / not married,Rented apartment,Y,N,Drivers
5135946,C,34,M,1,N,Y,0,1,270000,Working,Higher education,Single / not married,House / apartment,Y,N,Laborers
5135948,C,34,M,1,N,Y,0,1,270000,Working,Higher education,Single / not married,House / apartment,Y,N,Laborers
5135954,0,36,F,2,N,N,0,1,67500,Pensioner,Higher education,Widow,House / apartment,Y,N,
5135957,C,34,F,0,N,N,2,4,157500,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5135964,X,33,F,3,N,Y,0,2,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5135971,X,35,F,0,N,Y,0,1,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5135975,0,35,F,0,N,Y,0,1,423000,Commercial associate,Secondary / secondary special,Separated,House / apartment,Y,N,Private service staff
5135988,0,43,F,4,N,N,0,2,450000,Pensioner,Higher education,Married,House / apartment,Y,N,
5136003,C,34,M,6,Y,Y,0,2,135000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5136006,0,46,F,5,Y,Y,0,1,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5136007,0,53,F,6,Y,Y,0,1,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5136020,0,36,M,2,Y,N,1,3,351000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Private service staff
5136027,0,45,M,0,Y,N,0,2,112500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5136031,C,40,F,4,N,N,2,4,225000,State servant,Higher education,Married,With parents,Y,N,Core staff
5136897,C,38,F,2,N,N,0,1,135000,Pensioner,Higher education,Single / not married,House / apartment,Y,N,
5136899,X,56,F,0,N,N,0,1,90000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5136915,C,51,M,3,N,N,1,3,360000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Managers
5136918,C,79,F,4,Y,N,0,2,180000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5136921,C,39,F,1,Y,N,0,2,180000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5136924,C,27,F,3,Y,N,0,2,270000,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5136925,X,36,F,1,Y,N,0,2,270000,Working,Higher education,Married,House / apartment,Y,N,Sales staff
5136936,X,35,F,0,N,N,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5136954,C,34,F,3,N,N,0,2,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5136958,0,43,F,3,N,N,2,3,225000,Working,Higher education,Single / not married,House / apartment,Y,N,Medicine staff
5136961,0,30,F,4,N,N,2,3,225000,Working,Higher education,Single / not married,House / apartment,Y,N,Medicine staff
5136985,C,24,M,0,Y,N,0,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Managers
5136998,C,33,M,1,Y,N,0,2,139500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137004,C,37,M,6,Y,N,0,2,139500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137025,C,54,F,7,N,N,0,1,180000,State servant,Secondary / secondary special,Widow,House / apartment,Y,N,Laborers
5137026,0,38,F,2,N,N,0,1,180000,State servant,Secondary / secondary special,Widow,House / apartment,Y,N,Laborers
5137058,X,40,M,1,Y,N,0,2,87448.5,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137062,C,34,F,1,Y,N,0,2,216000,State servant,Higher education,Married,House / apartment,Y,N,Core staff
5137070,C,28,M,2,Y,N,1,3,315000,Commercial associate,Higher education,Married,With parents,Y,N,High skill tech staff
5137072,C,52,M,7,Y,N,1,3,315000,Commercial associate,Higher education,Married,With parents,Y,N,High skill tech staff
5137075,C,27,M,1,Y,N,1,3,315000,Commercial associate,Higher education,Married,With parents,Y,N,High skill tech staff
5137078,0,38,M,0,Y,N,1,3,315000,Commercial associate,Higher education,Married,With parents,Y,N,High skill tech staff
5137095,C,61,F,3,Y,N,0,2,180000,Working,Secondary / secondary special,Married,With parents,Y,N,
5137111,X,30,F,1,Y,N,0,2,337500,Commercial associate,Higher education,Married,House / apartment,Y,N,
5137119,C,59,M,2,Y,N,0,2,58500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5137127,C,50,F,4,N,N,0,1,90000,Commercial associate,Secondary / secondary special,Single / not married,With parents,Y,N,Sales staff
5137131,X,48,M,0,Y,N,0,2,326250,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5137132,C,37,M,1,Y,N,0,2,326250,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5137135,C,33,M,0,Y,N,0,2,326250,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5137145,C,43,M,0,Y,N,2,4,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5137148,0,36,M,3,Y,N,2,4,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5137151,1,33,F,3,N,N,0,2,225000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5137153,C,16,F,38,N,N,0,2,211500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137156,0,83,F,5,N,N,0,2,211500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137159,C,45,F,3,N,N,0,2,211500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137163,C,38,F,2,N,N,0,2,211500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137176,X,41,M,1,N,N,2,4,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137180,0,44,F,11,Y,N,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137185,0,57,F,18,Y,N,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137187,C,58,F,0,Y,N,0,2,67500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137190,C,53,F,0,Y,N,0,2,45000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5137196,0,45,M,2,Y,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137203,4,24,M,0,N,N,0,1,90000,Working,Secondary / secondary special,Single / not married,With parents,Y,N,Drivers
5137209,C,29,M,1,Y,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137219,X,31,M,3,Y,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137225,1,46,F,2,N,N,0,2,180000,Working,Higher education,Married,House / apartment,Y,Y,Accountants
5137229,C,38,M,5,Y,N,0,2,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Y,N,Drivers
5137236,0,52,F,1,N,N,1,3,225000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5137255,0,32,M,0,Y,N,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Drivers
5137259,C,43,M,3,Y,N,0,1,166500,Commercial associate,Incomplete higher,Single / not married,House / apartment,Y,N,Laborers
5137281,X,20,F,3,N,N,0,2,405000,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5137287,X,32,F,2,N,N,0,2,405000,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5137306,0,49,M,3,Y,N,2,3,157500,Commercial associate,Higher education,Separated,Office apartment,Y,N,Managers
5137311,X,27,M,1,Y,N,2,3,157500,Commercial associate,Higher education,Separated,Office apartment,Y,N,Managers
5137323,C,31,F,49,N,N,0,2,36900,Pensioner,Higher education,Married,House / apartment,Y,N,
5137325,C,41,F,2,N,N,0,2,36900,Pensioner,Higher education,Married,House / apartment,Y,N,
5137326,C,49,F,2,N,N,0,2,36900,Pensioner,Higher education,Married,House / apartment,Y,N,
5137349,0,24,M,0,Y,N,0,2,81000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137353,C,52,M,1,Y,N,2,4,72000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137354,X,42,M,1,Y,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137363,X,48,M,5,Y,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137365,0,25,M,0,Y,N,0,2,337500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137373,0,41,M,47,Y,N,1,3,202500,Working,Incomplete higher,Married,House / apartment,Y,N,Drivers
5137378,X,33,M,2,Y,N,1,3,202500,Working,Incomplete higher,Married,House / apartment,Y,N,Drivers
5137379,X,36,M,3,Y,N,1,3,202500,Working,Incomplete higher,Married,House / apartment,Y,N,Drivers
5137384,0,29,F,1,N,N,0,2,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Y,N,
5137389,X,45,M,1,N,N,1,3,180000,Commercial associate,Lower secondary,Married,House / apartment,Y,N,Laborers
5137392,C,37,M,1,N,N,1,3,180000,Commercial associate,Lower secondary,Married,House / apartment,Y,N,Laborers
5137399,C,46,F,2,N,N,0,1,157500,Working,Higher education,Separated,House / apartment,Y,N,Medicine staff
5137402,C,27,F,3,N,N,0,1,157500,Working,Higher education,Separated,House / apartment,Y,N,Medicine staff
5137407,C,81,F,1,N,N,0,1,157500,Working,Higher education,Separated,House / apartment,Y,N,Medicine staff
5137412,X,53,F,1,Y,N,0,1,225000,Working,Higher education,Single / not married,House / apartment,Y,N,Accountants
5137418,C,61,F,1,N,N,0,1,103500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5137429,C,28,M,0,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5137436,0,26,F,2,N,N,1,3,157500,Commercial associate,Higher education,Married,House / apartment,Y,N,Laborers
5137438,C,31,F,2,N,N,1,3,157500,Commercial associate,Higher education,Married,House / apartment,Y,N,Laborers
5137441,0,31,M,1,N,N,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5137442,X,47,M,3,N,N,0,2,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5137448,0,45,F,0,N,N,0,1,315000,Working,Higher education,Separated,House / apartment,Y,N,Private service staff
5137455,X,33,M,0,N,N,0,2,135000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5137457,0,30,M,1,N,N,0,2,135000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5137467,X,68,F,0,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Private service staff
5137470,C,50,F,4,N,N,1,3,157500,Working,Higher education,Married,House / apartment,Y,N,Accountants
5137473,0,32,F,1,N,N,1,3,157500,Working,Higher education,Married,House / apartment,Y,N,Accountants
5137485,C,38,M,4,Y,N,0,2,360000,Working,Higher education,Civil marriage,House / apartment,Y,N,Managers
5137487,C,54,M,1,Y,N,0,2,360000,Working,Higher education,Civil marriage,House / apartment,Y,N,Managers
5137492,C,34,M,0,Y,N,0,2,360000,Working,Higher education,Civil marriage,House / apartment,Y,N,Managers
5137497,C,33,M,0,Y,N,2,4,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137517,C,33,F,1,Y,N,1,3,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,
5137519,X,27,F,1,Y,N,0,1,126000,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Accountants
5137524,C,25,M,1,N,N,0,2,135000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Drivers
5137539,C,56,F,2,N,N,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
5137541,C,26,F,3,N,N,0,2,157500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
5139309,C,40,M,0,Y,Y,0,2,180000,State servant,Higher education,Married,House / apartment,Y,N,High skill tech staff
5139313,X,46,M,4,Y,Y,0,2,180000,State servant,Higher education,Married,House / apartment,Y,N,High skill tech staff
5139323,C,29,F,1,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139328,C,50,F,1,N,Y,0,2,157500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139356,C,81,F,1,Y,Y,0,2,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Private service staff
5139370,0,32,F,1,N,Y,0,2,121500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,High skill tech staff
5139377,C,30,F,1,Y,N,0,2,31531.5,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139381,0,49,F,0,N,Y,1,3,117000,Working,Secondary / secondary special,Civil marriage,Office apartment,Y,N,
5139388,C,57,M,0,N,Y,0,2,247500,Commercial associate,Higher education,Civil marriage,House / apartment,Y,N,Core staff
5139404,C,28,M,21,Y,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139412,0,34,F,6,Y,Y,2,4,135000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5139413,0,51,F,2,Y,Y,2,4,135000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5139433,0,46,F,0,N,Y,0,1,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,Y,N,
5139442,X,32,F,0,Y,N,5,7,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5139446,C,46,F,1,N,Y,0,1,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5139447,X,47,F,0,N,Y,0,1,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,Y,N,
5139465,C,52,F,2,N,Y,0,2,180000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139467,C,36,M,3,Y,Y,0,2,135000,Working,Incomplete higher,Married,House / apartment,Y,N,Sales staff
5139478,C,40,F,1,Y,Y,0,2,166500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5139497,X,58,F,1,N,Y,0,1,270000,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Private service staff
5139498,C,30,F,7,N,Y,0,1,270000,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Private service staff
5139503,C,58,F,3,N,Y,0,1,270000,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Private service staff
5139507,0,56,F,1,N,Y,0,1,270000,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Private service staff
5139508,C,48,F,1,N,Y,0,1,270000,Commercial associate,Higher education,Single / not married,House / apartment,Y,Y,Private service staff
5139514,C,35,F,2,N,N,0,1,99000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5139518,X,29,F,0,N,N,0,1,99000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5139519,0,28,F,0,N,N,0,1,99000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5139526,C,39,M,4,N,Y,0,2,135000,Working,Higher education,Married,With parents,Y,N,
5139528,0,32,M,1,N,Y,0,2,135000,Working,Higher education,Married,With parents,Y,N,
5139535,C,33,F,2,N,Y,0,2,49500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139536,X,24,F,1,N,Y,0,2,49500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139545,C,43,F,3,N,Y,0,2,225000,Pensioner,Higher education,Married,House / apartment,Y,N,
5139551,C,34,F,0,Y,Y,2,4,157500,Commercial associate,Higher education,Married,House / apartment,Y,N,Medicine staff
5139553,0,45,F,22,Y,Y,2,4,157500,Commercial associate,Higher education,Married,House / apartment,Y,N,Medicine staff
5139555,C,32,F,1,Y,Y,2,4,157500,Commercial associate,Higher education,Married,House / apartment,Y,N,Medicine staff
5139575,C,40,F,7,Y,Y,2,4,225000,State servant,Incomplete higher,Married,House / apartment,Y,N,
5139609,1,28,M,0,N,Y,3,5,202500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5139649,X,43,F,2,N,Y,0,2,121500,Commercial associate,Secondary / secondary special,Married,Co-op apartment,Y,N,Sales staff
5139651,X,30,F,3,N,Y,0,2,121500,Commercial associate,Secondary / secondary special,Married,Co-op apartment,Y,N,Sales staff
5139652,X,40,F,1,N,Y,0,2,121500,Commercial associate,Secondary / secondary special,Married,Co-op apartment,Y,N,Sales staff
5139653,X,31,F,0,N,Y,0,2,121500,Commercial associate,Secondary / secondary special,Married,Co-op apartment,Y,N,Sales staff
5139674,C,59,F,55,Y,N,0,2,202500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5139677,C,41,F,4,N,Y,0,1,99000,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Sales staff
5139685,0,28,F,1,Y,N,1,3,166500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5139693,C,34,F,1,Y,Y,0,2,247500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5139702,X,44,F,1,N,Y,0,1,180000,Pensioner,Higher education,Separated,House / apartment,Y,N,
5139704,C,30,F,0,N,Y,0,1,180000,Pensioner,Higher education,Separated,House / apartment,Y,N,
5139739,0,36,M,0,N,Y,0,2,202500,Working,Higher education,Married,With parents,Y,Y,
5139752,C,32,F,4,N,Y,0,2,105750,Working,Secondary / secondary special,Married,House / apartment,Y,N,Accountants
5139758,C,26,M,1,Y,Y,0,2,337500,Working,Higher education,Married,House / apartment,Y,N,Laborers
5139764,C,38,M,0,Y,Y,0,2,337500,Working,Higher education,Married,House / apartment,Y,N,Laborers
5139765,0,60,M,13,Y,Y,0,2,337500,Working,Higher education,Married,House / apartment,Y,N,Laborers
5139777,0,48,F,3,N,Y,0,1,180000,Pensioner,Higher education,Widow,House / apartment,Y,N,
5139780,C,18,F,15,N,Y,0,1,180000,Pensioner,Higher education,Widow,House / apartment,Y,N,
5139793,C,56,F,0,N,Y,0,1,157500,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Laborers
5139806,C,33,F,1,N,N,0,2,90000,Working,Higher education,Married,House / apartment,Y,N,Managers
5139818,C,28,M,4,N,Y,0,2,108000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5139857,C,34,F,2,N,Y,0,1,157500,Working,Secondary / secondary special,Separated,House / apartment,Y,N,Core staff
5139874,0,31,F,1,Y,Y,0,1,720000,Commercial associate,Higher education,Separated,House / apartment,Y,N,Managers
5139882,0,22,F,1,Y,Y,0,1,720000,Commercial associate,Higher education,Separated,House / apartment,Y,N,Managers
5139891,C,28,F,2,N,Y,0,2,112500,State servant,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Medicine staff
5139892,C,36,F,0,N,Y,0,2,112500,State servant,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Medicine staff
5139897,C,38,F,0,Y,N,1,3,166500,State servant,Higher education,Married,House / apartment,Y,N,Medicine staff
5139898,C,56,F,4,Y,N,1,3,166500,State servant,Higher education,Married,House / apartment,Y,N,Medicine staff
5139901,C,30,F,2,Y,N,1,3,166500,State servant,Higher education,Married,House / apartment,Y,N,Medicine staff
5139912,C,27,F,2,Y,N,1,3,166500,State servant,Higher education,Married,House / apartment,Y,N,Medicine staff
5139913,C,58,F,1,Y,N,1,3,166500,State servant,Higher education,Married,House / apartment,Y,N,Medicine staff
5139916,C,30,F,1,N,N,2,4,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5139932,X,51,M,6,Y,Y,1,3,189000,Working,Incomplete higher,Married,House / apartment,Y,N,
5139946,C,43,F,1,Y,Y,0,2,121500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,
5139949,C,32,F,3,Y,Y,0,2,121500,State servant,Secondary / secondary special,Married,House / apartment,Y,N,
5139954,C,30,M,1,Y,Y,0,2,135000,Working,Higher education,Married,House / apartment,Y,N,Managers
5139956,X,33,M,1,Y,Y,0,2,135000,Working,Higher education,Married,House / apartment,Y,N,Managers
5139975,C,22,F,2,N,Y,1,3,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5139976,C,34,F,0,N,Y,1,3,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5139986,C,34,F,0,Y,Y,0,2,405000,Working,Incomplete higher,Civil marriage,House / apartment,Y,N,Sales staff
5139987,X,34,F,2,Y,N,0,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,Sales staff
5140003,0,51,F,9,N,Y,0,2,238500,Commercial associate,Incomplete higher,Civil marriage,House / apartment,Y,N,
5140021,C,42,F,2,Y,Y,1,2,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,Private service staff
5140050,C,45,F,0,N,Y,0,2,90000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5140057,C,59,M,3,Y,Y,0,1,157500,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5140070,0,53,F,3,N,Y,0,2,450000,Commercial associate,Higher education,Married,House / apartment,Y,N,
5140077,C,32,F,3,N,Y,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5140078,0,26,F,1,N,Y,0,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5140089,C,30,F,0,N,Y,0,2,180000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5140092,C,33,F,0,N,Y,0,2,180000,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5140094,C,46,M,2,Y,N,0,1,135000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Drivers
5140096,C,22,F,0,Y,Y,0,2,225000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5140100,0,42,F,0,Y,Y,0,2,225000,Working,Higher education,Married,House / apartment,Y,N,Core staff
5140106,C,37,M,1,Y,Y,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5140107,C,32,M,2,Y,Y,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5140108,C,42,M,3,Y,Y,0,2,360000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5140113,C,30,F,1,N,Y,1,3,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5140115,0,51,F,0,N,Y,1,3,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Core staff
5140119,0,43,F,3,Y,Y,0,1,126000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Core staff
5140122,0,31,F,3,Y,Y,0,1,126000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Core staff
5140126,0,46,F,0,Y,Y,0,1,126000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,Core staff
5140131,C,73,M,36,N,Y,1,3,225000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cleaning staff
5140141,X,57,M,0,N,N,0,2,450000,Working,Secondary / secondary special,Married,House / apartment,Y,Y,Managers
5140163,X,47,F,8,N,Y,1,2,166500,Commercial associate,Higher education,Single / not married,House / apartment,Y,N,Core staff
5140176,C,56,F,2,N,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5140178,X,25,F,1,N,Y,0,1,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5140179,C,39,F,1,N,Y,0,1,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5140180,X,36,F,2,N,Y,0,1,99000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,
5140183,C,29,F,1,N,Y,0,2,67500,State servant,Secondary / secondary special,Married,Municipal apartment,Y,N,Core staff
5140191,C,39,M,4,N,N,0,1,157500,Working,Secondary / secondary special,Single / not married,Rented apartment,Y,N,Laborers
5140192,C,38,M,0,N,N,0,1,157500,Working,Secondary / secondary special,Single / not married,Rented apartment,Y,N,Laborers
5142090,X,32,M,2,N,N,0,2,315000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Security staff
5142114,X,27,M,3,Y,Y,1,2,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,N,Laborers
5142120,0,44,M,4,N,Y,1,3,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142130,C,37,F,2,Y,Y,0,2,360000,Pensioner,Secondary / secondary special,Married,Municipal apartment,Y,N,
5142143,0,65,F,5,N,N,2,4,144000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Medicine staff
5142148,0,34,F,2,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Sales staff
5142149,0,37,M,1,Y,Y,0,1,450000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,High skill tech staff
5142153,1,41,M,3,Y,Y,0,1,450000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,High skill tech staff
5142155,0,28,M,1,Y,Y,0,1,450000,Working,Secondary / secondary special,Single / not married,House / apartment,Y,N,High skill tech staff
5142159,C,35,M,1,N,Y,1,3,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5142161,C,37,M,2,N,Y,1,3,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5142164,C,47,M,2,N,Y,1,3,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,Y,N,Sales staff
5142174,C,30,M,2,Y,Y,0,2,247500,Working,Secondary / secondary special,Married,Co-op apartment,Y,N,Sales staff
5142178,0,81,F,13,N,Y,2,4,67500,Working,Secondary / secondary special,Married,House / apartment,Y,N,
5142185,C,37,M,3,Y,Y,2,4,450000,Commercial associate,Higher education,Married,House / apartment,Y,N,Managers
5142186,C,49,F,3,N,Y,0,2,180000,Working,Secondary / secondary special,Married,House / apartment,Y,N,High skill tech staff
5142193,X,32,F,1,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
5142195,0,34,F,1,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
5142196,C,48,F,0,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
5142197,C,29,F,1,N,N,0,2,90000,Working,Secondary / secondary special,Married,House / apartment,Y,N,Cooking staff
5142203,C,34,M,55,Y,Y,0,2,468000,State servant,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142210,C,50,F,7,Y,Y,0,1,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Y,Y,Medicine staff
5142212,X,41,M,2,Y,Y,0,2,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,Y,N,Laborers
5142221,C,38,F,3,N,Y,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142224,C,23,F,3,N,Y,1,3,112500,Working,Secondary / secondary special,Married,House / apartment,Y,N,Core staff
5142237,0,49,F,1,N,Y,0,2,112500,Pensioner,Secondary / secondary special,Married,House / apartment,Y,N,
5142245,C,33,M,1,Y,Y,2,4,180000,Working,Higher education,Married,House / apartment,Y,N,Laborers
